index,afid,name,domain,url,variants
182,60271963,"Instituto Federal de Educação, Ciência e Tecnologia do Sudeste de Minas Gerais (IF Sudeste MG)",ifsudestemg.edu.br,https://www.ifsudestemg.edu.br/,"['Instituto Federal de Educação, Ciência e Tecnologia do Sudeste de Minas Gerais (IF Sudeste MG)', 'IF Sudeste MG', 'Federal Institute of Education, Science and Technology of the Southeast of Minas Gerais (IF Sudeste MG)']"
183,60028351,Universidade Federal de Sao Joao del-Rei,ufsj.edu.br,https://ufsj.edu.br/ingles/,"['Federal University of Sao Joao del-Rei', 'Universidade Federal de Sao Joao del-Rei']"
184,60028775,Conselho Nacional de Desenvolvimento Cientifico E Tecnologico Cnpq,cnpq.br,https://www.gov.br/cnpq/pt-br,"['Conselho Nacional de Desenvolvimento Cientifico E Tecnologico Cnpq', 'National Council for Scientific and Technological Development']"
185,60002175,Universidade do Estado do Amazonas,uea.edu.br,https://www3.uea.edu.br/?lang=en,"['Amazon State University', 'Universidade do Estado do Amazonas', 'University of the State of Amazonas']"
186,60196703,Centro Universitario de Varzea Grande,univag.com.br,http://www.univag.com.br/,"['Centro Universitario de Varzea Grande', 'University Center of Várzea Grande']"
187,112773961,Gastro Obeso Center,,,"['Gastro Obeso Center', 'Gastro-obeso-center Institute Of Metabolic Optimization', 'Gastro-obeso-center Institute', 'Gastro-obeso-center', 'Gastro-obeso Center', 'Unit Of Endoscopy. Gastro-obeso Center', 'Unit Of Endoscopy - Gastro Obeso Center', 'Obeso Center', 'Gastroobesocenter – Institute For Metabolic Optimization', 'Gastro-obeso-center Metabolic Optimisation Institute']"
188,112590576,Secretaria da Saúde do Estado do Rio Grande do Sul,,,"['Secretaria Da Saúde Do Estado Do Rio Grande Do Sul', 'Secretaria De Saúde Do Estado Do Rio Grande Do Sul', 'Secretaria De Estado Da Saúde Do Rio Grande Do Sul', 'Centro Estadual De Vigilancia Em Saude Da Secretaria De Saude Do Estado Do Rio Grande Do Sul', 'Secretaria Estadual De Saúde Do Rio Grande Do Sul', 'Secretaria Da Saúde Do Estado Do Rio Grande Do Sul (ses-rs)', 'Secretaria Saude Estado Rio Grande Do Sul', 'Secretaria Estadual Da Saúde Do Rio Grande Do Sul', 'Centro Estadual De Vigilância Em Saúde Da Secretaria De Saúde Do Estado Do Rio Grande Do Sul (lacen/cevs/ses-rs)', 'Centro Estadual De Vigilância Em Saúde Da Secretaria De Saúde Do Estado Do Rio Grande Do Sul']"
189,60069644,Hospital Nossa Senhora da Conceicao,hnsc.org.br,,['Hospital Nossa Senhora da Conceicao']
190,60005554,Universidade Luterana do Brasil,ulbra.br,http://www.ulbra.br,"['Lutheran University of Brazil', 'Universidade Luterana do Brasil']"
191,128991071,Departamento de Enfermagem de Saúde Pública da Escola de Enfermagem Anna Nery,,,['Departamento De Enfermagem De Saúde Pública Da Escola De Enfermagem Anna Nery']
192,112829086,State University of Southwest Bahia,,,[]
193,60271971,Universidade da Integração Internacional da Lusofonia Afro-Brasileira - UNILAB,unilab.edu.br/,https://unilab.edu.br/,"['Universidade da Integração Internacional da Lusofonia Afro-Brasileira - UNILAB', 'Universidade da Integração Internacional da Lusofonia Afro-Brasileira', 'University of International Integration of Afro-Brazilian Lusofonia']"
194,116250310,Especialista em Enfermagem Psiquiátrica e Saúde Mental,,,['Especialista Em Enfermagem Psiquiátrica E Saúde Mental']
195,60015403,Universidade Estadual do Sudoeste da Bahia,uesb.br,http://www.uesb.br/,"['Southwest Bahia State University', 'Universidade Estadual do Sudoeste da Bahia']"
196,128200900,Intensivista do Hospital Geral Prado Valadares,,,['Intensivista Do Hospital Geral Prado Valadares']
197,128200786,Enfermeira da Estratégia de Saúde da Família e do Hospital Geral Prado Valadares,,,['Enfermeira Da Estratégia De Saúde Da Família E Do Hospital Geral Prado Valadares']
198,128200757,Especialista em Enfermagem em Unidade de Terapia Intensiva,,,['Especialista Em Enfermagem Em Unidade De Terapia Intensiva']
199,116250388,Unidade de Terapia Intensiva Enfermeira da Estratégia da Saúde da Família da Prefeitura de Palhoça,,,"['Unidade De Terapia Intensiva Enfermeira Da Estratégia Da Saúde Da Família Da Prefeitura De Palhoça', 'Enfermeira Da Estratégia Da Saúde Da Família Da Prefeitura De Palhoça']"
200,128200719,Universidade do Extremo Sul de Santa Catarina,,,['Universidade Do Extremo Sul De Santa Catarina']
201,124869046,Pelotas,,,['Pelotas']
202,60021102,Instituto Lauro de Souza Lima,ilsl.br,http://www.ilsl.br/,['Instituto Lauro de Souza Lima']
203,100732324,Departamento de Enfermagem,,,"['Departamento De Enfermagem', 'Departamento Enfermagem', 'Departamento De Enfermagem Especializada']"
204,116250850,Unidade Mista Dr. Neto Guterres,,,['Unidade Mista Dr. Neto Guterres']
205,60012114,Universidade Regional do Cariri,urca.br,http://www.urca.br,"['Regional University of Cariri', 'Universidade Regional do Cariri']"
206,128200815,Três Lagoas,,,['Três Lagoas']
207,116250731,Missionária da Igreja Presbiteriana do Brasil,,,['Missionária Da Igreja Presbiteriana Do Brasil']
208,60029181,Universidade Unigranrio Afya,unigranrio.com.br,https://www.unigranrio.com.br/,"['Grande Rio Professor Jose de Souza Herdy University', 'Universidade do Grande Rio Professor Jose de Souza Herdy', 'Universidade Unigranrio Afya', 'Unigranrio Afya', 'Unigranrio Afya University']"
209,101529118,Hospital Estadual Getúlio Vargas,,,"['Hospital Estadual Getúlio Vargas', 'Hosp. Estadual Getulio Vargas', 'Getúlio Vargas State Hospital', 'Hospital Getulio Vargas', 'Hosp. Getulio Vargas', 'Hosp. Estad. Getulio Vargas', 'Getulio Vargas State Hospital', 'Hospital Getúlio Vargas', 'Hospital Estadual Getúlio Vargas - Ses-rj', 'Hospital Estadual Getulio Vargas']"
210,60080208,Hospital Universitario Pedro Ernesto,,http://www.hupe.uerj.br/,['Hospital Universitario Pedro Ernesto']
211,122028739,Universidade do Rio de Janeiro,,,[]
212,128200872,Enfermeira da Prefeitura Municipal de Colombo,,,['Enfermeira Da Prefeitura Municipal De Colombo']
213,128200841,Membro do Grupo Multiprofissional de Pesquisa sobre Idosos,,,['Membro Do Grupo Multiprofissional De Pesquisa Sobre Idosos']
214,128200827,Especialista em Gerenciamento dos Serviços de Enfermagem e Gestão Pública em Saúde e MBA em gestão de Recursos Humanos,,,['Especialista Em Gerenciamento Dos Serviços De Enfermagem E Gestão Pública Em Saúde E Mba Em Gestão De Recursos Humanos']
215,115866608,Centro de Ciências Sociais,,,['Centro De Ciências Sociais']
216,60272034,Centro Universitário CESMAC,acesso.cesmac.edu.br,https://acesso.cesmac.edu.br/maceio,"['Centro Universitário CESMAC', 'CESMAC University Center']"
217,60000958,Universidade Federal Rural de Pernambuco,ufrpe.br,http://www.ufrpe.br,"['Federal Rural University of Pernambuco', 'Universidade Federal Rural de Pernambuco']"
218,60005405,Universidade Federal de Alagoas,ufal.br,https://ufal.br/ufal,"['Federal University of Alagoas', 'Universidade Federal de Alagoas']"
219,119126294,Prefeitura Municipal de Arcoverde,,,['Prefeitura Municipal De Arcoverde']
220,120271688,Prefeitura Municipal de Marechal Deodoro,,,['Prefeitura Municipal De Marechal Deodoro']
221,60271967,Universidade Estadual de Alagoas - UNEAL,uneal.edu.br,http://www.uneal.edu.br/,"['Universidade Estadual de Alagoas - UNEAL', 'State University of Alagoas - UNEAL', 'Universidade Estadual de Alagoas', 'State University of Alagoas']"
222,60021606,Universidade Estadual do Ceará,uece.br,https://www.uece.br/,"['State University of Ceara', 'Universidade Estadual do Ceara', 'Ceará State University', 'Universidade Estadual do Ceará', 'State University of Ceará']"
223,128766295,Polícia Militar de Minas Gerais,,,['Polícia Militar De Minas Gerais']
224,60024874,Universidade do Estado da Bahia,uneb.br,http://www.uneb.br,"['Bahia State University', 'Universidade do Estado da Bahia']"
225,60018777,Fundacao Universidade Federal do Vale do Sao Francisco,portais.univasf.edu.br,https://portais.univasf.edu.br/,"['Federal Foundation University of Vale do Sao Francisco', 'Fundacao Universidade Federal do Vale do Sao Francisco']"
226,100381493,Instituto Estadual de Cardiologia Aloysio de Castro,,,"['Instituto Estadual De Cardiologia Aloysio De Castro', 'Instituto Estadual De Cardiologia Aloysio De Castro Do Rio De Janeiro', 'Instituto Estadual De Cardiologia Aloysio De Castro (iecac)', 'Inst. Estad. Cardiol. Aloysio De Castro', 'Instituto Estadual De Cardiologia Aluísio De Castro', 'Instituto Estadual De Cardiologia Aloysio De Carvalho', 'Instituto De Cardiologia Aloysio De Castro', 'Inst. Estadual Cardiol. Aloysio C.', 'Aloysio De Castro State Inst. C.']"
227,130262614,Ministério da Saúde,,,"['Ministério Da Saúde', 'Ministe´rio Da Sau´de']"
228,101970261,University Center Univates,,,"['Univates University Center', 'University Center Univates', 'Univates-university Center', 'Univates University', 'Univates - The University Center']"
229,60061718,Hospital Felicio Rocho,feliciorocho.org.br,,['Hospital Felicio Rocho']
230,60021629,"Universidade Federal de Juiz de Fora, Faculdade de Medicina",medicina.ufjf.br,http://www.medicina.ufjf.br/,"['Federal University of Juiz de Fora, Faculty of Medicine', 'Universidade Federal de Juiz de Fora, Faculdade de Medicina']"
231,116766552,Clinic Axis Column Clinic,,,['Clinic Axis Column Clinic']
232,126889427,Secretaria Municipal de Saúde,,,['Secretaria Municipal De Saúde']
233,112685303,Hospital Universitário Regional de Maringá,,,"['Hospital Universitário Regional De Maringá', 'Hospital Universitário Regional De Maringá (cci/hum)']"
234,60082715,Universidade Federal do Pampa,unipampa.edu.br,https://unipampa.edu.br/portal/,"['Federal University of Pampa', 'Universidade Federal do Pampa']"
235,127258616,Municipal de Schroeder,,,['Municipal De Schroeder']
236,101105184,University of Londrina,,,[]
237,112731693,FCM Santa Casa de São Paulo,,,"['Fcm Santa Casa De São Paulo', 'F.c.m. Santa Casa De São Paulo', 'Santa De Sao Paulo Medical School']"
238,60032361,Pontifícia Universidade Católica do Rio de Janeiro,puc-rio.br,http://www.puc-rio.br/english/,"['Pontifical Catholic University of Rio de Janeiro', 'Pontificia Universidade Catolica do Rio de Janeiro', 'Pontifical Catholic University of Rio de Janeiro (PUC-Rio)', 'Pontifícia Universidade Católica do Rio de Janeiro']"
239,60084133,Instituto Estadual de Diabetes e Endocrinologia Luiz Capriglione,,,['Instituto Estadual de Diabetes e Endocrinologia Luiz Capriglione']
240,109617767,National Health Council,,,"['State Health Department', 'National Health Council', 'National Council Of State Health Departments']"
241,60024246,Universidade Estadual de Montes Claros,unimontes.br,https://unimontes.br/,"['State University of Montes Claros', 'Universidade Estadual de Montes Claros']"
242,60020043,Universidade São Judas Tadeu,usjt.br,http://www.usjt.br,"['São Judas Tadeu University', 'Universidade São Judas Tadeu']"
243,60017685,"Universidade Federal de Uberlandia, Faculdade de Medicina",ufu.br,http://www.famed.ufu.br/,"['Federal University of Uberlandia, Faculty of Medicine', 'Universidade Federal de Uberlandia, Faculdade de Medicina']"
244,115249809,Restaurant Epice,,,['Restaurant Epice']
245,114180212,Instituto Federal do Ceará (IFCE),,,[]
246,60004365,Universidade do Planalto Catarinense,uniplac.net,http://www.uniplac.net,"['University of the Catarina Plateau', 'Universidade do Planalto Catarinense']"
247,106540191,São José do Rio Preto Medical School,,,[]
248,127249356,Universidad Federal de Viçosa,,,"['Viçosa Federal University', 'Universidad Federal De Viçosa']"
249,127249378,Nutrition and Dietetics Division- HU- USP,,,['Nutrition And Dietetics Division- Hu- Usp']
250,112942350,Midwest State University,,,[]
251,112578585,ABC University,,,"['Abc University', 'University Of Abc', 'University Center Health Abc', 'Abc State University']"
252,60001446,Irmandade da Santa Casa de Misericordia de Sao Paulo,santacasasp.org.br,http://www.santacasasp.org.br/,['Irmandade da Santa Casa de Misericordia de Sao Paulo']
253,111495013,Pro-rim Foundation,,,[]
254,109670014,São Paulo Medical Spiritist Association,,,"['São Paulo Medical Spiritist Association', 'Spiritist-medical Association', 'Medical Spiritist Association Of São Paulo']"
255,113172035,S. Paulo Medical College of Acupuncture,,,"['São Paulo Medical College Of Acupuncture', 'S. Paulo Medical College Of Acupuncture', 'Medical College Of Acupuncture Of São Paulo']"
256,101424648,Brazilian Medical Association,,,[]
257,100430997,Centro Universitário São Camilo,,,[]
258,101887823,Laboratório Interdisciplinar em Fisiologia e Exercício (LAIFE),,,"['Laboratório Interdisciplinar Em Fisiologia E Exercício (laife)', 'Laboratorio Interdisciplinar Em Fisiologia E Exercicio', 'Laboratório Interdisciplinar Em Fisiologia E Exercício - Laife', 'Laboratorio De Fisiologia Exercicio']"
259,115352539,Rua Silva Jardim,,,['Rua Silva Jardim']
260,60029705,Instituto Adolfo Lutz,ial.sp.gov.br,http://www.ial.sp.gov.br,['Instituto Adolfo Lutz']
261,60069941,Hospital Universitario Gaffree e Guinle,unirio.br,,['Hospital Universitario Gaffree e Guinle']
262,113083915,Military Police of the State of Rio de Janeiro,,,[]
263,115518434,Departament of Internal Medicine,,,['Departament Of Internal Medicine']
264,115518064,University Center Estácio of Ceará,,,"['University Center Estácio Of Ceará', 'University Center Estacio Of Ceara (estacio/fic)', 'University Center Estacio Of Ceara', 'Estácio Do Ceará University Center', 'Estacio University Of Ceara', 'Estacio Of Ceará University Center']"
265,107139034,General Hospital of Fortaleza,,,[]
266,115518060,Instituto Federal de Educación,,,['Instituto Federal De Educación']
267,115493647,Instituto de Medicina Integral Professor Fernando Figueira (IMIP),,,"['Instituto De Medicina Integral Professor Fernando Figueira (imip)', 'Instituto De Medicina Integral Prof. Fernando Figueira (imip)', 'Instituto Integral De Medicina Prof. Fernando Figueira (imip)', 'Instituto De Medicina Integral Profºfernando Figueira (imip)', 'Instituto De Medicina Integral Professor Fernando Figueira – Imip', 'Instituto De Medicina Integral Prof. Fernando Figueira - Imip', 'Instituto De Medicina Integral Prof. Fernando Figueira (imip', 'Imip: Instituto De Medicina Integral Professor Fernando Figueira']"
268,115518488,Nutritionist Hospital and Maternity Divine Love,,,['Nutritionist Hospital And Maternity Divine Love']
269,106298783,IMIP,,,['Imip']
270,127242585,Grupo de Pesquisa em Saúde Materna e Infantil (GPSMI – Research group in Maternal and Infant Health),,,['Grupo De Pesquisa Em Saúde Materna E Infantil (gpsmi – Research Group In Maternal And Infant Health)']
271,60016746,Universidade Federal do Tocantins,site.uft.edu.br,http://www.site.uft.edu.br/,"['Federal University of Tocantins', 'Universidade Federal do Tocantins']"
272,60242502,Hospital Estadual Sumaré,hes.unicamp.br,http://www.hes.unicamp.br/,"['Hospital Estadual Sumaré', 'Sumaré State Hospital']"
273,60024282,Instituto Agronomico de Campinas,iac.sp.gov.br,http://www.iac.sp.gov.br,"['Instituto Agronômico', 'Campinas Agronomic Institute']"
274,60061186,"Center of Nuclear Technology Development, Belo Horizonte",gov.br,https://www.gov.br/cdtn/pt-br,"['Center of Nuclear Technology Development, Belo Horizonte']"
275,60028247,Universidade de Caxias do Sul,ucs.br,http://www.ucs.br,"['University of Caxias do Sul', 'Universidade de Caxias do Sul']"
276,101995650,University of Maranhão,,,[]
277,113163145,Alfa Institute of Gastroenterology,,,[]
278,60084124,Universidade Nove de Julho,uninove.br,https://www.uninove.br/,"['Universidade Nove de Julho', 'University Ninth of July']"
279,126996332,University Center UNIVATES,,,['University Center Univates']
280,60024057,Universidade do Vale do Sapucaí,univas.edu.br,http://www.univas.edu.br,"['Sapucai Valley University', 'Universidade do Vale do Sapucaí']"
281,60003865,Universidade Catolica de Goias,pucgoias.edu.br,https://www.pucgoias.edu.br/,"['Catholic University of Goias', 'Universidade Catolica de Goias']"
