art_id,art_subtype,art_published_date,src_subject_area,src_subject_macro,src_percentile,ins_maint_id,ins_name,ins_category,ins_country,aut_id
2-s2.0-84952036299,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15588,Universidade Federal de Vicosa,Publica,Brazil,57023778400
2-s2.0-84952036299,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15588,Universidade Federal de Vicosa,Publica,Brazil,8891163800
2-s2.0-84952036299,Article,2015-12-01,Health Policy,MEDI,45,15588,Universidade Federal de Vicosa,Publica,Brazil,56754725200
2-s2.0-84952036299,Article,2015-12-01,Health Policy,MEDI,45,15588,Universidade Federal de Vicosa,Publica,Brazil,57023338600
2-s2.0-84952036299,Article,2015-12-01,Health Policy,MEDI,45,15588,Universidade Federal de Vicosa,Publica,Brazil,57023778400
2-s2.0-84952036299,Article,2015-12-01,Health Policy,MEDI,45,15588,Universidade Federal de Vicosa,Publica,Brazil,8891163800
2-s2.0-84952035930,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,379,Universidade do Estado do Rio de Janeiro,Publica,Brazil,24400009900
2-s2.0-84952035930,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,379,Universidade do Estado do Rio de Janeiro,Publica,Brazil,7004127991
2-s2.0-84952035930,Article,2015-12-01,Health Policy,MEDI,45,379,Universidade do Estado do Rio de Janeiro,Publica,Brazil,24400009900
2-s2.0-84952035930,Article,2015-12-01,Health Policy,MEDI,45,379,Universidade do Estado do Rio de Janeiro,Publica,Brazil,7004127991
2-s2.0-84952024541,Review,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,57023594600
2-s2.0-84952024541,Review,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,23567652500
2-s2.0-84952024541,Review,2015-12-01,Health Policy,MEDI,45,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,57023594600
2-s2.0-84952024541,Review,2015-12-01,Health Policy,MEDI,45,15648,Universidade Federal de Juiz de Fora,Publica,Brazil,23567652500
2-s2.0-84952022106,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,55811980000
2-s2.0-84952022106,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6701548755
2-s2.0-84952022106,Article,2015-12-01,Health Policy,MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,55811980000
2-s2.0-84952022106,Article,2015-12-01,Health Policy,MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6701548755
2-s2.0-84952019677,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,14856,Universidade Federal de Goiás,Publica,Brazil,47860980900
2-s2.0-84952019677,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,14856,Universidade Federal de Goiás,Publica,Brazil,59662885400
2-s2.0-84952019677,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15664,Universidade Gama Filho,Privada,Brazil,57023427600
2-s2.0-84952019677,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,57023423800
2-s2.0-84952019677,Article,2015-12-01,Health Policy,MEDI,45,14856,Universidade Federal de Goiás,Publica,Brazil,47860980900
2-s2.0-84952019677,Article,2015-12-01,Health Policy,MEDI,45,14856,Universidade Federal de Goiás,Publica,Brazil,59662885400
2-s2.0-84952019677,Article,2015-12-01,Health Policy,MEDI,45,15664,Universidade Gama Filho,Privada,Brazil,57023427600
2-s2.0-84952019677,Article,2015-12-01,Health Policy,MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,57023423800
2-s2.0-84952019138,Review,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,50161052500
2-s2.0-84952019138,Review,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,6503852598
2-s2.0-84952019138,Review,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,56485213800
2-s2.0-84952019138,Review,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,24069278300
2-s2.0-84952019138,Review,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,7007019557
2-s2.0-84952019138,Review,2015-12-01,Health Policy,MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,50161052500
2-s2.0-84952019138,Review,2015-12-01,Health Policy,MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,6503852598
2-s2.0-84952019138,Review,2015-12-01,Health Policy,MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,56485213800
2-s2.0-84952019138,Review,2015-12-01,Health Policy,MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,24069278300
2-s2.0-84952019138,Review,2015-12-01,Health Policy,MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,7007019557
2-s2.0-84952011616,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,57023225600
2-s2.0-84952011616,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,24721098200
2-s2.0-84952011616,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6701548755
2-s2.0-84952011616,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,7003633117
2-s2.0-84952011616,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,15118869900
2-s2.0-84952011616,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15515,Universidade Federal de Minas Gerais,Publica,Brazil,56210884900
2-s2.0-84952011616,Article,2015-12-01,Health Policy,MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,57023225600
2-s2.0-84952011616,Article,2015-12-01,Health Policy,MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,24721098200
2-s2.0-84952011616,Article,2015-12-01,Health Policy,MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6701548755
2-s2.0-84952011616,Article,2015-12-01,Health Policy,MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,7003633117
2-s2.0-84952011616,Article,2015-12-01,Health Policy,MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,15118869900
2-s2.0-84952011616,Article,2015-12-01,Health Policy,MEDI,45,15515,Universidade Federal de Minas Gerais,Publica,Brazil,56210884900
2-s2.0-84952006337,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,13401,Universidade Federal do Rio Grande do Norte,Publica,Brazil,57023275200
2-s2.0-84952006337,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15593,Universidade Federal de Santa Catarina,Publica,Brazil,15843312000
2-s2.0-84952006337,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15593,Universidade Federal de Santa Catarina,Publica,Brazil,57024076700
2-s2.0-84952006337,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15590,Universidade Federal da Paraíba,Publica,Brazil,23569687800
2-s2.0-84952006337,Article,2015-12-01,Health Policy,MEDI,45,13401,Universidade Federal do Rio Grande do Norte,Publica,Brazil,57023275200
2-s2.0-84952006337,Article,2015-12-01,Health Policy,MEDI,45,15593,Universidade Federal de Santa Catarina,Publica,Brazil,15843312000
2-s2.0-84952006337,Article,2015-12-01,Health Policy,MEDI,45,15593,Universidade Federal de Santa Catarina,Publica,Brazil,57024076700
2-s2.0-84952006337,Article,2015-12-01,Health Policy,MEDI,45,15590,Universidade Federal da Paraíba,Publica,Brazil,23569687800
2-s2.0-84951999178,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,36986909400
2-s2.0-84951999178,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,55915322100
2-s2.0-84951999178,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,13403199800
2-s2.0-84951999178,Article,2015-12-01,Health Policy,MEDI,45,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,36986909400
2-s2.0-84951999178,Article,2015-12-01,Health Policy,MEDI,45,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,55915322100
2-s2.0-84951999178,Article,2015-12-01,Health Policy,MEDI,45,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,13403199800
2-s2.0-84951990160,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15515,Universidade Federal de Minas Gerais,Publica,Brazil,57023498700
2-s2.0-84951990160,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15515,Universidade Federal de Minas Gerais,Publica,Brazil,55871122557
2-s2.0-84951990160,Article,2015-12-01,Health Policy,MEDI,45,15515,Universidade Federal de Minas Gerais,Publica,Brazil,57023498700
2-s2.0-84951990160,Article,2015-12-01,Health Policy,MEDI,45,15515,Universidade Federal de Minas Gerais,Publica,Brazil,55871122557
2-s2.0-84951960198,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,2497,Universidade Federal do Maranhão,Publica,Brazil,57023384400
2-s2.0-84951960198,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,2497,Universidade Federal do Maranhão,Publica,Brazil,57023238100
2-s2.0-84951960198,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,2497,Universidade Federal do Maranhão,Publica,Brazil,7003983128
2-s2.0-84951960198,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,2497,Universidade Federal do Maranhão,Publica,Brazil,22134295700
2-s2.0-84951960198,Article,2015-12-01,Health Policy,MEDI,45,2497,Universidade Federal do Maranhão,Publica,Brazil,57023384400
2-s2.0-84951960198,Article,2015-12-01,Health Policy,MEDI,45,2497,Universidade Federal do Maranhão,Publica,Brazil,57023238100
2-s2.0-84951960198,Article,2015-12-01,Health Policy,MEDI,45,2497,Universidade Federal do Maranhão,Publica,Brazil,7003983128
2-s2.0-84951960198,Article,2015-12-01,Health Policy,MEDI,45,2497,Universidade Federal do Maranhão,Publica,Brazil,22134295700
2-s2.0-84951958189,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15591,Universidade Federal do Espírito Santo,Publica,Brazil,55923167000
2-s2.0-84951958189,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15591,Universidade Federal do Espírito Santo,Publica,Brazil,6506754601
2-s2.0-84951958189,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15591,Universidade Federal do Espírito Santo,Publica,Brazil,51462017200
2-s2.0-84951958189,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15591,Universidade Federal do Espírito Santo,Publica,Brazil,6602861407
2-s2.0-84951958189,Article,2015-12-01,Health Policy,MEDI,45,15591,Universidade Federal do Espírito Santo,Publica,Brazil,55923167000
2-s2.0-84951958189,Article,2015-12-01,Health Policy,MEDI,45,15591,Universidade Federal do Espírito Santo,Publica,Brazil,6506754601
2-s2.0-84951958189,Article,2015-12-01,Health Policy,MEDI,45,15591,Universidade Federal do Espírito Santo,Publica,Brazil,51462017200
2-s2.0-84951958189,Article,2015-12-01,Health Policy,MEDI,45,15591,Universidade Federal do Espírito Santo,Publica,Brazil,6602861407
2-s2.0-84951947888,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,12575,Universidade Estadual de Campinas,Publica,Brazil,55145623200
2-s2.0-84951947888,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,12575,Universidade Estadual de Campinas,Publica,Brazil,24472732900
2-s2.0-84951947888,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,12575,Universidade Estadual de Campinas,Publica,Brazil,15136671100
2-s2.0-84951947888,Article,2015-12-01,Health Policy,MEDI,45,12575,Universidade Estadual de Campinas,Publica,Brazil,55145623200
2-s2.0-84951947888,Article,2015-12-01,Health Policy,MEDI,45,12575,Universidade Estadual de Campinas,Publica,Brazil,24472732900
2-s2.0-84951947888,Article,2015-12-01,Health Policy,MEDI,45,12575,Universidade Estadual de Campinas,Publica,Brazil,15136671100
2-s2.0-84951946603,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,143,Universidade São Judas Tadeu,Privada,Brazil,57023393400
2-s2.0-84951946603,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,143,Universidade São Judas Tadeu,Privada,Brazil,57023273900
2-s2.0-84951946603,Article,2015-12-01,Health Policy,MEDI,45,143,Universidade São Judas Tadeu,Privada,Brazil,57023393400
2-s2.0-84951946603,Article,2015-12-01,Health Policy,MEDI,45,143,Universidade São Judas Tadeu,Privada,Brazil,57023273900
2-s2.0-84951940911,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,13401,Universidade Federal do Rio Grande do Norte,Publica,Brazil,57023140200
2-s2.0-84951940911,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,13401,Universidade Federal do Rio Grande do Norte,Publica,Brazil,57222604841
2-s2.0-84951940911,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,13401,Universidade Federal do Rio Grande do Norte,Publica,Brazil,55682919700
2-s2.0-84951940911,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,13401,Universidade Federal do Rio Grande do Norte,Publica,Brazil,57022958500
2-s2.0-84951940911,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,13401,Universidade Federal do Rio Grande do Norte,Publica,Brazil,21741870900
2-s2.0-84951940911,Article,2015-12-01,Health Policy,MEDI,45,13401,Universidade Federal do Rio Grande do Norte,Publica,Brazil,57023140200
2-s2.0-84951940911,Article,2015-12-01,Health Policy,MEDI,45,13401,Universidade Federal do Rio Grande do Norte,Publica,Brazil,57222604841
2-s2.0-84951940911,Article,2015-12-01,Health Policy,MEDI,45,13401,Universidade Federal do Rio Grande do Norte,Publica,Brazil,55682919700
2-s2.0-84951940911,Article,2015-12-01,Health Policy,MEDI,45,13401,Universidade Federal do Rio Grande do Norte,Publica,Brazil,57022958500
2-s2.0-84951940911,Article,2015-12-01,Health Policy,MEDI,45,13401,Universidade Federal do Rio Grande do Norte,Publica,Brazil,21741870900
2-s2.0-84951931140,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,12575,Universidade Estadual de Campinas,Publica,Brazil,14019420400
2-s2.0-84951931140,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,12575,Universidade Estadual de Campinas,Publica,Brazil,55180668900
2-s2.0-84951931140,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,12575,Universidade Estadual de Campinas,Publica,Brazil,15136671100
2-s2.0-84951931140,Article,2015-12-01,Health Policy,MEDI,45,12575,Universidade Estadual de Campinas,Publica,Brazil,14019420400
2-s2.0-84951931140,Article,2015-12-01,Health Policy,MEDI,45,12575,Universidade Estadual de Campinas,Publica,Brazil,55180668900
2-s2.0-84951931140,Article,2015-12-01,Health Policy,MEDI,45,12575,Universidade Estadual de Campinas,Publica,Brazil,15136671100
2-s2.0-84951928932,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,37,Universidade Estadual de Maringá,Publica,Brazil,6507826910
2-s2.0-84951928932,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,7101792199
2-s2.0-84951928932,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,7004871649
2-s2.0-84951928932,Article,2015-12-01,Health Policy,MEDI,45,37,Universidade Estadual de Maringá,Publica,Brazil,6507826910
2-s2.0-84951928932,Article,2015-12-01,Health Policy,MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,7101792199
2-s2.0-84951928932,Article,2015-12-01,Health Policy,MEDI,45,15715,Universidade de São Paulo,Publica,Brazil,7004871649
2-s2.0-84951921827,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,21,Pontifícia Universidade Católica do Rio Grande do Sul,Privada,Brazil,54398476700
2-s2.0-84951921827,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,21,Pontifícia Universidade Católica do Rio Grande do Sul,Privada,Brazil,55507880000
2-s2.0-84951921827,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,21,Pontifícia Universidade Católica do Rio Grande do Sul,Privada,Brazil,57209265750
2-s2.0-84951921827,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,21,Pontifícia Universidade Católica do Rio Grande do Sul,Privada,Brazil,6508247975
2-s2.0-84951921827,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,21,Pontifícia Universidade Católica do Rio Grande do Sul,Privada,Brazil,36028011300
2-s2.0-84951921827,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,21,Pontifícia Universidade Católica do Rio Grande do Sul,Privada,Brazil,35357818700
2-s2.0-84951921827,Article,2015-12-01,Health Policy,MEDI,45,21,Pontifícia Universidade Católica do Rio Grande do Sul,Privada,Brazil,54398476700
2-s2.0-84951921827,Article,2015-12-01,Health Policy,MEDI,45,21,Pontifícia Universidade Católica do Rio Grande do Sul,Privada,Brazil,55507880000
2-s2.0-84951921827,Article,2015-12-01,Health Policy,MEDI,45,21,Pontifícia Universidade Católica do Rio Grande do Sul,Privada,Brazil,57209265750
2-s2.0-84951921827,Article,2015-12-01,Health Policy,MEDI,45,21,Pontifícia Universidade Católica do Rio Grande do Sul,Privada,Brazil,6508247975
2-s2.0-84951921827,Article,2015-12-01,Health Policy,MEDI,45,21,Pontifícia Universidade Católica do Rio Grande do Sul,Privada,Brazil,36028011300
2-s2.0-84951921827,Article,2015-12-01,Health Policy,MEDI,45,21,Pontifícia Universidade Católica do Rio Grande do Sul,Privada,Brazil,35357818700
2-s2.0-84951917173,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,36626029600
2-s2.0-84951917173,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,55811980000
2-s2.0-84951917173,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6701548755
2-s2.0-84951917173,Article,2015-12-01,Health Policy,MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,36626029600
2-s2.0-84951917173,Article,2015-12-01,Health Policy,MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,55811980000
2-s2.0-84951917173,Article,2015-12-01,Health Policy,MEDI,45,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6701548755
2-s2.0-84951916697,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15515,Universidade Federal de Minas Gerais,Publica,Brazil,57022953700
2-s2.0-84951916697,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,45,15515,Universidade Federal de Minas Gerais,Publica,Brazil,16069554600
2-s2.0-84951916697,Article,2015-12-01,Health Policy,MEDI,45,15515,Universidade Federal de Minas Gerais,Publica,Brazil,57022953700
2-s2.0-84951916697,Article,2015-12-01,Health Policy,MEDI,45,15515,Universidade Federal de Minas Gerais,Publica,Brazil,16069554600
2-s2.0-84951907524,Editorial,2015-12-01,Surgery,MEDI,93,15715,Universidade de São Paulo,Publica,Brazil,21639658300
2-s2.0-84951907524,Editorial,2015-12-01,Oncology,MEDI,73,15715,Universidade de São Paulo,Publica,Brazil,21639658300
2-s2.0-84951839605,Article,2015-12-01,Health (social science),SOCI,72,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7201788758
2-s2.0-84951839605,Article,2015-12-01,"Public Health, Environmental and Occupational Health",MEDI,65,15515,Universidade Federal de Minas Gerais,Publica,Brazil,7201788758
2-s2.0-84951325804,Letter,2015-12-01,Geriatrics and Gerontology,MEDI,88,147,Universidade de Ribeirao Preto,Privada,Brazil,6505763306
2-s2.0-84951325804,Letter,2015-12-01,Geriatrics and Gerontology,MEDI,88,15715,Universidade de São Paulo,Publica,Brazil,57016089600
2-s2.0-84951325804,Letter,2015-12-01,Geriatrics and Gerontology,MEDI,88,15715,Universidade de São Paulo,Publica,Brazil,8561662500
2-s2.0-84951325804,Letter,2015-12-01,Geriatrics and Gerontology,MEDI,88,15715,Universidade de São Paulo,Publica,Brazil,54394142900
2-s2.0-84951325804,Letter,2015-12-01,Geriatrics and Gerontology,MEDI,88,15715,Universidade de São Paulo,Publica,Brazil,7005427439
2-s2.0-84951325804,Letter,2015-12-01,Geriatrics and Gerontology,MEDI,88,15715,Universidade de São Paulo,Publica,Brazil,6701601354
2-s2.0-84951287759,Article,2015-12-01,"Pediatrics, Perinatology and Child Health",MEDI,68,12575,Universidade Estadual de Campinas,Publica,Brazil,56817715000
2-s2.0-84951287759,Article,2015-12-01,"Pediatrics, Perinatology and Child Health",MEDI,68,12575,Universidade Estadual de Campinas,Publica,Brazil,57016152200
2-s2.0-84951287759,Article,2015-12-01,"Pediatrics, Perinatology and Child Health",MEDI,68,12575,Universidade Estadual de Campinas,Publica,Brazil,24559165600
2-s2.0-84951287759,Article,2015-12-01,"Pediatrics, Perinatology and Child Health",MEDI,68,12575,Universidade Estadual de Campinas,Publica,Brazil,50261420900
2-s2.0-84951287759,Article,2015-12-01,"Pediatrics, Perinatology and Child Health",MEDI,68,12575,Universidade Estadual de Campinas,Publica,Brazil,57016593400
2-s2.0-84951287759,Article,2015-12-01,"Pediatrics, Perinatology and Child Health",MEDI,68,12575,Universidade Estadual de Campinas,Publica,Brazil,36616921900
2-s2.0-84951287759,Article,2015-12-01,"Pediatrics, Perinatology and Child Health",MEDI,68,12575,Universidade Estadual de Campinas,Publica,Brazil,6603801818
2-s2.0-84951287759,Article,2015-12-01,"Pediatrics, Perinatology and Child Health",MEDI,68,12575,Universidade Estadual de Campinas,Publica,Brazil,56879237300
2-s2.0-84951287759,Article,2015-12-01,"Pediatrics, Perinatology and Child Health",MEDI,68,12575,Universidade Estadual de Campinas,Publica,Brazil,7005001396
2-s2.0-84951287759,Article,2015-12-01,"Pediatrics, Perinatology and Child Health",MEDI,68,12575,Universidade Estadual de Campinas,Publica,Brazil,54890719200
2-s2.0-84951287759,Article,2015-12-01,"Pediatrics, Perinatology and Child Health",MEDI,68,12575,Universidade Estadual de Campinas,Publica,Brazil,6602827269
2-s2.0-84951287759,Article,2015-12-01,Psychiatry and Mental Health,MEDI,52,12575,Universidade Estadual de Campinas,Publica,Brazil,56817715000
2-s2.0-84951287759,Article,2015-12-01,Psychiatry and Mental Health,MEDI,52,12575,Universidade Estadual de Campinas,Publica,Brazil,57016152200
2-s2.0-84951287759,Article,2015-12-01,Psychiatry and Mental Health,MEDI,52,12575,Universidade Estadual de Campinas,Publica,Brazil,24559165600
2-s2.0-84951287759,Article,2015-12-01,Psychiatry and Mental Health,MEDI,52,12575,Universidade Estadual de Campinas,Publica,Brazil,50261420900
2-s2.0-84951287759,Article,2015-12-01,Psychiatry and Mental Health,MEDI,52,12575,Universidade Estadual de Campinas,Publica,Brazil,57016593400
2-s2.0-84951287759,Article,2015-12-01,Psychiatry and Mental Health,MEDI,52,12575,Universidade Estadual de Campinas,Publica,Brazil,36616921900
2-s2.0-84951287759,Article,2015-12-01,Psychiatry and Mental Health,MEDI,52,12575,Universidade Estadual de Campinas,Publica,Brazil,6603801818
2-s2.0-84951287759,Article,2015-12-01,Psychiatry and Mental Health,MEDI,52,12575,Universidade Estadual de Campinas,Publica,Brazil,56879237300
2-s2.0-84951287759,Article,2015-12-01,Psychiatry and Mental Health,MEDI,52,12575,Universidade Estadual de Campinas,Publica,Brazil,7005001396
2-s2.0-84951287759,Article,2015-12-01,Psychiatry and Mental Health,MEDI,52,12575,Universidade Estadual de Campinas,Publica,Brazil,54890719200
2-s2.0-84951287759,Article,2015-12-01,Psychiatry and Mental Health,MEDI,52,12575,Universidade Estadual de Campinas,Publica,Brazil,6602827269
2-s2.0-84951287759,Article,2015-12-01,Pharmacology (medical),MEDI,46,12575,Universidade Estadual de Campinas,Publica,Brazil,56817715000
2-s2.0-84951287759,Article,2015-12-01,Pharmacology (medical),MEDI,46,12575,Universidade Estadual de Campinas,Publica,Brazil,57016152200
2-s2.0-84951287759,Article,2015-12-01,Pharmacology (medical),MEDI,46,12575,Universidade Estadual de Campinas,Publica,Brazil,24559165600
2-s2.0-84951287759,Article,2015-12-01,Pharmacology (medical),MEDI,46,12575,Universidade Estadual de Campinas,Publica,Brazil,50261420900
2-s2.0-84951287759,Article,2015-12-01,Pharmacology (medical),MEDI,46,12575,Universidade Estadual de Campinas,Publica,Brazil,57016593400
2-s2.0-84951287759,Article,2015-12-01,Pharmacology (medical),MEDI,46,12575,Universidade Estadual de Campinas,Publica,Brazil,36616921900
2-s2.0-84951287759,Article,2015-12-01,Pharmacology (medical),MEDI,46,12575,Universidade Estadual de Campinas,Publica,Brazil,6603801818
2-s2.0-84951287759,Article,2015-12-01,Pharmacology (medical),MEDI,46,12575,Universidade Estadual de Campinas,Publica,Brazil,56879237300
2-s2.0-84951287759,Article,2015-12-01,Pharmacology (medical),MEDI,46,12575,Universidade Estadual de Campinas,Publica,Brazil,7005001396
2-s2.0-84951287759,Article,2015-12-01,Pharmacology (medical),MEDI,46,12575,Universidade Estadual de Campinas,Publica,Brazil,54890719200
2-s2.0-84951287759,Article,2015-12-01,Pharmacology (medical),MEDI,46,12575,Universidade Estadual de Campinas,Publica,Brazil,6602827269
2-s2.0-84951265071,Review,2015-12-01,Geriatrics and Gerontology,MEDI,88,12575,Universidade Estadual de Campinas,Publica,Brazil,54404073700
2-s2.0-84951265071,Review,2015-12-01,Geriatrics and Gerontology,MEDI,88,12575,Universidade Estadual de Campinas,Publica,Brazil,7103056112
2-s2.0-84951265071,Review,2015-12-01,Geriatrics and Gerontology,MEDI,88,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,12772134600
2-s2.0-84951265071,Review,2015-12-01,Geriatrics and Gerontology,MEDI,88,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,13403199800
2-s2.0-84951165591,Article,2015-12-01,Pulmonary and Respiratory Medicine,MEDI,95,15536,Universidade Federal do Rio de Janeiro,Publica,Brazil,55436775900
2-s2.0-84951165591,Article,2015-12-01,Pulmonary and Respiratory Medicine,MEDI,95,15536,Universidade Federal do Rio de Janeiro,Publica,Brazil,16243022300
2-s2.0-84951165591,Article,2015-12-01,Pulmonary and Respiratory Medicine,MEDI,95,15536,Universidade Federal do Rio de Janeiro,Publica,Brazil,7003780151
2-s2.0-84951089812,Article,2015-12-01,Surgery,MEDI,50,9144,Universidade Federal de São Paulo,Publica,Brazil,57002889200
2-s2.0-84951089812,Article,2015-12-01,Orthopedics and Sports Medicine,MEDI,39,9144,Universidade Federal de São Paulo,Publica,Brazil,57002889200
